i: 736	t: 0.024533	in: -1.752244	or: 0.000000	oi: 0.000000
i: 737	t: 0.024567	in: -1.901825	or: 0.000000	oi: 0.000000
i: 738	t: 0.024600	in: -1.919540	or: 0.000000	oi: 0.000000
i: 739	t: 0.024633	in: -1.803650	or: 0.000000	oi: 0.000000
i: 740	t: 0.024667	in: -1.561796	or: 0.000000	oi: 0.000000
i: 741	t: 0.024700	in: -1.210495	or: 0.000000	oi: 0.000000
i: 742	t: 0.024733	in: -0.773996	or: 0.000000	oi: 0.000000
i: 743	t: 0.024767	in: -0.282601	or: 0.000000	oi: 0.000000
i: 744	t: 0.024800	in: 0.229467	or: 0.000000	oi: 0.000000
i: 745	t: 0.024833	in: 0.726463	or: 0.000000	oi: 0.000000
i: 746	t: 0.024867	in: 1.173640	or: 0.000000	oi: 0.000000
i: 747	t: 0.024900	in: 1.539697	or: 0.000000	oi: 0.000000
i: 748	t: 0.024933	in: 1.798990	or: 0.000000	oi: 0.000000
i: 749	t: 0.024967	in: 1.933345	or: 0.000000	oi: 0.000000
i: 750	t: 0.025000	in: 1.933342	or: 0.000000	oi: 0.000000
i: 751	t: 0.025033	in: 1.798982	or: 0.000000	oi: 0.000000
i: 752	t: 0.025067	in: 1.539684	or: 0.000000	oi: 0.000000
i: 753	t: 0.025100	in: 1.173623	or: 0.000000	oi: 0.000000
i: 754	t: 0.025133	in: 0.726443	or: 0.000000	oi: 0.000000
i: 755	t: 0.025167	in: 0.229445	or: 0.000000	oi: 0.000000
i: 756	t: 0.025200	in: -0.282623	or: 0.000000	oi: 0.000000
i: 757	t: 0.025233	in: -0.774016	or: 0.000000	oi: 0.000000
i: 758	t: 0.025267	in: -1.210511	or: 0.000000	oi: 0.000000
i: 759	t: 0.025300	in: -1.561809	or: 0.000000	oi: 0.000000
i: 760	t: 0.025333	in: -1.803658	or: 0.000000	oi: 0.000000
i: 761	t: 0.025367	in: -1.919542	or: 0.000000	oi: 0.000000
i: 762	t: 0.025400	in: -1.901821	or: 0.000000	oi: 0.000000
i: 763	t: 0.025433	in: -1.752236	or: 0.000000	oi: 0.000000
i: 764	t: 0.025467	in: -1.481750	or: 0.000000	oi: 0.000000
i: 765	t: 0.025500	in: -1.109748	or: 0.000000	oi: 0.000000
i: 766	t: 0.025533	in: -0.662628	or: 0.000000	oi: 0.000000
i: 767	t: 0.025567	in: -0.171919	or: 0.000000	oi: 0.000000
i: 768	t: 0.025600	in: 0.327962	or: 0.000000	oi: 0.000000
i: 769	t: 0.025633	in: 0.802148	or: 0.000000	oi: 0.000000
i: 770	t: 0.025667	in: 1.217769	or: 0.000000	oi: 0.000000
i: 771	t: 0.025700	in: 1.546259	or: 0.000000	oi: 0.000000
i: 772	t: 0.025733	in: 1.765330	or: 0.000000	oi: 0.000000
i: 773	t: 0.025767	in: 1.860502	or: 0.000000	oi: 0.000000
i: 774	t: 0.025800	in: 1.826064	or: 0.000000	oi: 0.000000
i: 775	t: 0.025833	in: 1.665416	or: 0.000000	oi: 0.000000
i: 776	t: 0.025867	in: 1.390758	or: 0.000000	oi: 0.000000
i: 777	t: 0.025900	in: 1.022165	or: 0.000000	oi: 0.000000
i: 778	t: 0.025933	in: 0.586112	or: 0.000000	oi: 0.000000
i: 779	t: 0.025967	in: 0.113558	or: 0.000000	oi: 0.000000
i: 780	t: 0.026000	in: -0.362269	or: 0.000000	oi: 0.000000
i: 781	t: 0.026033	in: -0.808228	or: 0.000000	oi: 0.000000
i: 782	t: 0.026067	in: -1.193596	or: 0.000000	oi: 0.000000
i: 783	t: 0.026100	in: -1.492201	or: 0.000000	oi: 0.000000
i: 784	t: 0.026133	in: -1.684215	or: 0.000000	oi: 0.000000
i: 785	t: 0.026167	in: -1.757485	or: 0.000000	oi: 0.000000
i: 786	t: 0.026200	in: -1.708296	or: 0.000000	oi: 0.000000
i: 787	t: 0.026233	in: -1.541545	or: 0.000000	oi: 0.000000
i: 788	t: 0.026267	in: -1.270291	or: 0.000000	oi: 0.000000
i: 789	t: 0.026300	in: -0.914738	or: 0.000000	oi: 0.000000
i: 790	t: 0.026333	in: -0.500729	or: 0.000000	oi: 0.000000
i: 791	t: 0.026367	in: -0.057855	or: 0.000000	oi: 0.000000
i: 792	t: 0.026400	in: 0.382679	or: 0.000000	oi: 0.000000
i: 793	t: 0.026433	in: 0.790266	or: 0.000000	oi: 0.000000
i: 794	t: 0.026467	in: 1.137048	or: 0.000000	oi: 0.000000
i: 795	t: 0.026500	in: 1.399833	or: 0.000000	oi: 0.000000
i: 796	t: 0.026533	in: 1.561659	or: 0.000000	oi: 0.000000
i: 797	t: 0.026567	in: 1.612897	or: 0.000000	oi: 0.000000
i: 798	t: 0.026600	in: 1.551812	or: 0.000000	oi: 0.000000
i: 799	t: 0.026633	in: 1.384561	or: 0.000000	oi: 0.000000
